kglID,Title,Year,Publisher,Genre
4222,Disney's Extreme Skate Adventure,2003,Activision,Sports
4223,7 Wonders II,2009,Rondomedia,Puzzle
4224,"Ed, Edd n Eddy: Jawbreakers!",2002,BAM! Entertainment,Adventure
4225,Dragster,NA,Activision,Racing
4226,Frankenstein's Monster,1982,Data Age,Action
4227,Riven: The Sequel to Myst,1997,Acclaim Entertainment,Adventure
4228,Derby Stallion DS,2008,Enterbrain,Sports
4229,Mirror's Edge Catalyst,2016,Electronic Arts,Platform
4230,Monster Lab,2008,Eidos Interactive,Role-Playing
4231,Dragon Quest Monsters: Battle Road Victory,2010,Square Enix,Strategy
4232,Shin Momotarou Densetsu,1993,Hudson Soft,Role-Playing
4233,From TV Animation One Piece: Grand Battle! 3,2003,Namco Bandai Games,Fighting
4234,Sega Smash Pack,2002,Atari,Misc
4235,All-Star Baseball 2005,2005,Unknown,Sports
4236,The Conveni: Ano Machi wo Dokusen Seyo,1997,Human Entertainment,Simulation
4237,Shin Super Robot Taisen Special Disk,1997,Banpresto,Strategy
4238,Live A Live,1994,SquareSoft,Role-Playing
4239,NFL Fever 2004,2003,Microsoft Game Studios,Sports
4240,Clive Barker's Jericho,2007,Codemasters,Shooter
4241,Littlest Pet Shop: City Friends,2009,Electronic Arts,Simulation
4242,Kingdom Under Fire: The Crusaders,2004,Deep Silver,Strategy
4243,4x4 Evolution,2001,Gathering of Developers,Racing
4244,Momotarou Dentetsu Happy,1996,Hudson Soft,Misc
4245,Power Rangers: Time Force,2001,THQ,Action
4246,Romance of the Three Kingdoms VII,2000,Tecmo Koei,Strategy
4247,"Monsters, Inc.",2002,Sony Computer Entertainment,Adventure
4248,WipEout Pulse,2007,Sony Computer Entertainment,Racing
4249,Quiz Magic Academy DS,2008,Konami Digital Entertainment,Misc
4250,Resident Evil Archives: Resident Evil,2008,Capcom,Action
4251,Dynasty Warriors 4 Empires,2004,Tecmo Koei,Action
4252,Shenmue II,2002,Microsoft Game Studios,Adventure
4253,Heart of Darkness,1998,Ocean,Platform
4254,Virtua Striker 2,1999,Sega,Sports
4255,Fable III,2011,Microsoft Game Studios,Role-Playing
4256,Might & Magic Heroes VI,2011,Ubisoft,Role-Playing
4257,Fuel,2009,Codemasters,Racing
4258,ExerBeat,2010,Namco Bandai Games,Sports
4259,WarCraft II: The Dark Saga,1997,Electronic Arts,Strategy
4260,MonHun Nikki: Poka Poka Ailu Mura G,2011,Capcom,Role-Playing
4261,Sesame Street: Cookie's Counting Carnival,2010,Warner Bros. Interactive Entertainment,Misc
4262,NBA ShootOut,1995,Sony Computer Entertainment,Sports
4263,Fishing Master,2007,Konami Digital Entertainment,Misc
4264,Phineas and Ferb Ride Again,2010,Disney Interactive Studios,Action
4265,Jikkyou Powerful Pro Yakyuu 14,2007,Konami Digital Entertainment,Sports
4266,Contra 4,2007,Konami Digital Entertainment,Shooter
4267,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,1995,Konami Digital Entertainment,Platform
4268,Bust-A-Move Universe,2011,Square Enix,Puzzle
4269,Jikkyou Powerful Pro Yakyuu Portable 3,2008,Konami Digital Entertainment,Sports
4270,Sesame Street: Elmo's Letter Adventure,1998,NewKidCo,Misc
4271,Namco Museum: Virtual Arcade,2008,Atari,Misc
4272,NBA Inside Drive 2003,2002,Microsoft Game Studios,Sports
4273,FIFA Street,2005,Electronic Arts,Sports
4274,Hatsune Miku: Project Mirai DX,2015,Sega,Misc
4275,Dragon Ball Heroes: Ultimate Mission 2,2014,Namco Bandai Games,Strategy
4276,Shrek: Forever After,2010,Activision,Platform
4277,Homefront: The Revolution,2016,Deep Silver,Shooter
4278,Jampack: Summer 2003 ,2003,Sony Computer Entertainment,Misc
4279,Alone in the Dark: One-Eyed Jack's Revenge,1996,Infogrames,Adventure
4280,Yu-Gi-Oh! The Dawn of Destiny,2004,Konami Digital Entertainment,Strategy
4281,Happy Feet,2006,Midway Games,Action
4282,EinhÃ¤nder,1997,SquareSoft,Shooter
4283,Tiny Toon Adventures: The Great Beanstalk,1998,Sony Computer Entertainment,Misc
4284,Foto Frenzy: Spot The Diffrence,2009,Storm City Games,Puzzle
4285,Armored Core: Silent Line,2003,Agetec,Simulation
4286,SD Gundam G Generation Wars,2009,Namco Bandai Games,Strategy
4287,Dr. Seuss: How the Grinch Stole Christmas,2007,CokeM Interactive,Action
4288,Panzer Dragoon II Zwei,1995,Sega,Shooter
4289,KISS Pinball,2001,Take-Two Interactive,Action
4290,2 Games in 1: Disney's Brother Bear / The Lion King 1 1/2,2005,THQ,Action
4291,Super Robot Taisen Complete Box,1999,Banpresto,Strategy
4292,Mega Man Maverick Hunter X,2005,Capcom,Platform
4293,Cabela's Outdoor Adventures ,2009,Activision Value,Sports
4294,Lord of Arcana,2010,Square Enix,Role-Playing
4295,Jikkyou Powerful Pro Yakyuu 4,1997,Konami Digital Entertainment,Sports
4296,Goemon's Great Adventure,1998,Konami Digital Entertainment,Platform
4297,Bass Hunter 64,1999,Take-Two Interactive,Sports
4298,Doubutsu no Mori,2001,Nintendo,Simulation
4299,Football Manager 2016,2015,Sega,Simulation
4300,Naruto: Ninja Destiny ,2006,Namco Bandai Games,Fighting
4301,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,2014,Namco Bandai Games,Action
4302,Calvin Tucker's Redneck Jamboree,2008,Zoo Games,Misc
4303,J-League Winning Eleven 2007: Club Championship,2007,Konami Digital Entertainment,Sports
4304,Shrek's Carnival Craze Party Games,2008,Activision,Misc
4305,Harvest Moon: Magical Melody,2008,Rising Star Games,Simulation
4306,Star Wars Jedi Knight II: Jedi Outcast,NA,Activision,Shooter
4307,Yu-Gi-Oh! 5D's World Championship 2010 Reverse of Arcadia,2010,Konami Digital Entertainment,Strategy
4308,Mega Man Battle Network 2,2002,Ubisoft,Action
4309,Little King's Story,2009,Rising Star Games,Strategy
4310,Mountain King,1982,CBS Electronics,Action
4311,Jampack Volume 12,2005,Sony Computer Entertainment,Misc
4312,Shin Megami Tensei: Devil Summoner - Soul Hackers,1997,Atlus,Role-Playing
4313,Lord of the Rings: Battle for Middle-Earth,2006,Electronic Arts,Strategy
4314,Demolition Racer,1998,Infogrames,Racing
4315,Final Fantasy IV,1997,SquareSoft,Simulation
4316,Math Play,2006,Ubisoft,Puzzle
4317,NASCAR Thunder 2003,2002,Electronic Arts,Racing
4318,SD Gundam G Generation: Overworld,2012,Namco Bandai Games,Strategy
4319,Sorcery,2012,Sony Computer Entertainment,Action
4320,TouchMaster: Connect,2010,Warner Bros. Interactive Entertainment,Puzzle
4321,NHL FaceOff 2000,1998,Sony Computer Entertainment,Sports
4322,Star Wars Racer Revenge,2002,LucasArts,Racing
4323,NCAA Final Four 2002,2001,Sony Computer Entertainment,Sports
4324,South Park: Chef's Luv Shack,1998,Acclaim Entertainment,Misc
4325,Music Maker,2001,Magix,Misc
4326,Slot Machine,NA,Atari,Action
4327,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,1993,Konami Digital Entertainment,Platform
4328,Astroblast,1981,Mattel Interactive,Action
4329,Blade II,2002,Activision,Action
4330,40 Winks,1999,GT Interactive,Platform
4331,The Legend of Heroes: Trails of Cold Steel,2013,Nippon Ichi Software,Role-Playing
4332,Fate/Extra,2010,Marvelous Interactive,Role-Playing
4333,Shaun White Snowboarding: World Stage,2009,Ubisoft,Sports
4334,My Virtual Tutor: Reading Adventure Pre-K to Kindergarten,2009,Mentor Interactive,Misc
4335,A Collection of Classic Games from the Intellivision,1999,Activision,Misc
4336,Bruce Lee: Quest of the Dragon,2002,Universal Interactive,Fighting
4337,Spin Jam,2000,Empire Interactive,Puzzle
4338,KuruKuru Kururin,2001,Nintendo,Puzzle
4339,Disney's The Emperor's New Groove,2000,Sony Computer Entertainment,Platform
4340,Disney's Stitch: Experiment 626,2002,Sony Computer Entertainment,Action
4341,RPG Tsukuru 2,1996,ASCII Entertainment,Role-Playing
4342,Yuu Yuu Hakusho 2: Kakutou no Sho,1994,Namco Bandai Games,Fighting
4343,Orphen: Scion of Sorcery,2000,Activision,Role-Playing
4344,LEGO Legends of Chima: Laval's Journey,2013,Warner Bros. Interactive Entertainment,Adventure
4345,Imagine: Family Doctor,2009,Ubisoft,Simulation
4346,Magna Carta 2,2009,Banpresto,Role-Playing
4347,Nicktoons: Battle for Volcano Island,2006,THQ,Action
4348,Midtown Madness 3,2003,Microsoft Game Studios,Racing
4349,Shrek Swamp Kart Speedway,2002,TDK Mediactive,Racing
4350,One Piece: Unlimited World Red,2014,Namco Bandai Games,Action
4351,Gameboy Gallery,1995,Nintendo,Misc
4352,Virtua Cop 2,1996,Sega,Shooter
4353,Ehrgeiz,1998,SquareSoft,Fighting
4354,Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,2005,Sega,Misc
4355,Karaoke Revolution Glee: Volume 3,2011,Konami Digital Entertainment,Misc
4356,Spyro: Attack of the Rhynocs,2003,Universal Interactive,Platform
4357,"Army Men World War: Land, Sea, Air",2000,3DO,Action
4358,Dai-2-Ji Super Robot Taisen OG,2012,Namco Bandai Games,Strategy
4359,Trauma Center: New Blood,2007,Nintendo,Simulation
4360,Shrek the Third,NA,Activision,Action
4361,Lumines ll,2006,Disney Interactive Studios,Puzzle
4362,NES Remix,2014,Nintendo,Action
4363,1701 A.D.,2006,Deep Silver,Simulation
4364,Jumping Flash!,1995,Sony Computer Entertainment,Platform
4365,Karaoke Revolution Party,2005,Konami Digital Entertainment,Misc
4366,Batman: The Brave and the Bold the Videogame,2010,Warner Bros. Interactive Entertainment,Action
4367,Burnout,2002,Acclaim Entertainment,Racing
4368,Lizzie McGuire 3: Homecoming Havoc,2005,Disney Interactive Studios,Platform
4369,Chaos Legion,2003,Capcom,Action
4370,PowerUp Heroes,2011,Ubisoft,Fighting
4371,NASCAR 2011: The Game,2011,Activision,Racing
4372,Puyo Puyo 7,2009,Sega,Puzzle
4373,Neopets: The Darkest Faerie,2005,Sony Computer Entertainment,Adventure
4374,Blazing Heroes,1995,Sega,Role-Playing
4375,Rhythm Tengoku,2006,Nintendo,Misc
4376,Super Robot Taisen W,2007,Banpresto,Strategy
4377,Cart World Series,1997,Sony Computer Entertainment,Racing
4378,Invizimals: Shadow Zone,2010,Sony Computer Entertainment,Strategy
4379,24: The Game,2006,Sony Computer Entertainment,Adventure
4380,The Dukes of Hazzard II: Daisy Dukes It Out,NA,Unknown,Racing
4381,Famista '91,1990,Namco Bandai Games,Sports
4382,Squinkies,2011,Activision,Misc
4383,Zoo Tycoon 2 DS,2008,THQ,Strategy
4384,Looney Tunes: Duck Amuck,2007,Warner Bros. Interactive Entertainment,Action
4385,Super Robot Taisen OG: Original Generations Gaiden,2007,Banpresto,Strategy
4386,Drakengard 3,2013,Square Enix,Role-Playing
4387,Decathlete,1994,Sega,Sports
4388,The Sims 2,2004,Electronic Arts,Simulation
4389,Disgaea 3: Absence of Detention,NA,Nippon Ichi Software,Role-Playing
4390,Tom Clancy's Splinter Cell 3D,2011,Ubisoft,Action
4391,DmC: Devil May Cry,2015,Capcom,Action
4392,Jonas,2009,Disney Interactive Studios,Adventure
4393,Wacky Races: Crash & Dash,2008,Eidos Interactive,Racing
4394,Dynasty Warriors 8: Xtreme Legends,2014,Tecmo Koei,Action
4395,Toukiden Kiwami,2014,Tecmo Koei,Action
4396,Romance of the Three Kingdoms VIII,2002,Tecmo Koei,Strategy
4397,Fossil Fighters ,2008,Nintendo,Role-Playing
4398,Daikaijyuu Monogatari,1994,Hudson Soft,Role-Playing
4399,Tropico 5,2015,Kalypso Media,Simulation
4400,Hard Hitter Tennis,2001,Midas Interactive Entertainment,Sports
4401,Glory of Heracles,2008,Nintendo,Role-Playing
4402,Monster Truck Madness 64,1999,Take-Two Interactive,Racing
4403,Quake II,1999,Activision,Shooter
4404,Nounai Aeshe: IQ Suppli DS,2006,Spike,Misc
4405,Crazy Taxi: Catch a Ride,2003,THQ,Racing
4406,MySims Party,2009,Electronic Arts,Simulation
4407,Macross Digital Mission VF-X,1997,Namco Bandai Games,Simulation
4408,One Piece Unlimited Cruise SP,2011,Namco Bandai Games,Action
4409,Rayman 2: Revolution,2000,Ubisoft,Platform
4410,Yu Yu Hakusho Ghost Files: Spirit Detective,2003,Atari,Action
4411,Super Bomberman 5,1997,Hudson Soft,Puzzle
4412,N3: Ninety-Nine Nights,2006,Microsoft Game Studios,Action
4413,Shin Megami Tensei: Persona 2: Innocent Sin,2011,Atlus,Role-Playing
4414,Army Men: Air Attack 2,2000,3DO,Action
4415,Pride FC: Fighting Championships,2003,THQ,Fighting
4416,Eternal Ring,2000,Ubisoft,Role-Playing
4417,Dragon Force,1996,Sega,Strategy
4418,John Deere: Harvest in the Heartland,2007,Ubisoft,Simulation
4419,Rabbids: Alive & Kicking,2011,Ubisoft,Misc
4420,Shin Megami Tensei: Devil Summoner - Soul Hackers,2012,Atlus,Role-Playing
4421,Winning Post 2,1995,Tecmo Koei,Sports
4422,Star Gladiator Episode: I Final Crusade,1996,Virgin Interactive,Fighting
4423,Dance Dance Revolution Universe 3,2008,Konami Digital Entertainment,Simulation
4424,Harvest Moon: The Tale of Two Towns,NA,Unknown,Simulation
4425,We Sing Pop!,2012,Nordic Games,Misc
4426,Showdown: Legends of Wrestling,2004,Acclaim Entertainment,Fighting
4427,Capcom Classics Collection Remixed,2006,Capcom,Misc
4428,Reel Fishing: Angler's Dream,2009,Zushi Games,Sports
4429,Call of Duty: Modern Warfare 3: Defiance,2011,Activision,Shooter
4430,SimCity 4,2003,Electronic Arts,Simulation
4431,Far East of Eden Zero,1995,Hudson Soft,Role-Playing
4432,Sword Art Online: Hollow Fragment,2014,Namco Bandai Games,Role-Playing
4433,Star Ocean 5: Integrity and Faithlessness,2016,Square Enix,Role-Playing
4434,Call of Juarez: The Cartel,2011,Ubisoft,Shooter
4435,Full Spectrum Warrior,2005,THQ,Strategy
4436,Alvin and the Chipmunks: The Squeakquel,2009,Majesco Entertainment,Misc
4437,Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,2010,Namco Bandai Games,Misc
4438,Dragon Quest Builders: Revive Alefgard,2016,Square Enix,Role-Playing
4439,The Suite Life of Zack & Cody: Circle of Spies,2007,Disney Interactive Studios,Action
4440,Power Pro Kun Pocket 6,2003,Konami Digital Entertainment,Sports
4441,Mega Man ZX,2006,Capcom,Platform
4442,Harvest Moon DS Cute ,2005,Marvelous Interactive,Simulation
4443,Power Pro Kun Pocket 10,2007,Konami Digital Entertainment,Sports
4444,Finding Nemo: The Continuing Adventures,2004,THQ,Action
4445,Spirit: Stallion of the Cimarron,2002,THQ,Platform
4446,Future Cop L.A.P.D.,1997,Electronic Arts,Simulation
4447,Guitar Hero: Van Halen,2009,Activision,Misc
4448,Hamster Tarou,1999,Jorudan,Simulation
4449,Fist of the North Star: Ken's Rage 2,2012,Tecmo Koei,Fighting
4450,MLB SlugFest Loaded,2004,Midway Games,Sports
4451,Trace Memory,2005,Nintendo,Adventure
4452,Mah Jong Quest: Expeditions,2007,Avanquest,Puzzle
4453,AMF Bowling 2004,2003,Mud Duck Productions,Sports
4454,RealSports Boxing,1986,Atari,Sports
4455,Imagine: Makeup Artist,2020,Ubisoft,Simulation
4456,Grandia II,2002,Ubisoft,Role-Playing
4457,Syphon Filter: Dark Mirror,2006,Sony Computer Entertainment,Shooter
4458,Front Mission Evolved,2010,Square Enix,Shooter
4459,Tom and Jerry Tales,2006,Warner Bros. Interactive Entertainment,Platform
4460,The BIGS 2,2009,Take-Two Interactive,Sports
4461,Junior Brain Trainer 2,2010,GSP,Misc
4462,The Chronicles of Riddick: Assault on Dark Athena,2009,Atari,Shooter
4463,Power Pro Kun Pocket 4,2002,Konami Digital Entertainment,Sports
4464,The Godfather: Dons Edition,2007,Electronic Arts,Action
4465,Soul Sacrifice Delta,2014,Sony Computer Entertainment,Action
4466,Guardian Heroes,1995,Sega,Role-Playing
4467,MLB Power Pros,2007,Konami Digital Entertainment,Sports
4468,Outlaw Golf,2002,TDK Mediactive,Sports
4469,Dynasty Warriors: Strikeforce,2009,Tecmo Koei,Action
4470,Fisherman's Bait 2: Big Ol' Bass,1999,Konami Digital Entertainment,Sports
4471,Lupin the 3rd: Treasure of the Sorcerer King,2002,505 Games,Adventure
4472,Kurohyou: Ryu ga Gotoku Shinshou,2010,Sega,Adventure
4473,Prince of Persia: Rival Swords,2007,Ubisoft,Action
4474,One Piece Unlimited Cruise 2: Awakening of a Hero,2009,Namco Bandai Games,Action
4475,Majin and the Forsaken Kingdom,2010,Namco Bandai Games,Adventure
4476,WinBack: Covert Operations,2000,Midas Interactive Entertainment,Shooter
4477,Punch-Out!!,2007,Nintendo,Sports
4478,FlatOut: Head On,2008,Empire Interactive,Racing
4479,Kagero: Deception II,1998,Virgin Interactive,Strategy
4480,Jikkyou Powerful Pro Yakyuu 2000 Kaimakuban,2000,Konami Digital Entertainment,Sports
4481,The Bureau: XCOM Declassified,2013,Take-Two Interactive,Shooter
4482,J-League Victory Goal '96,1996,Sega,Sports
4483,Shin Megami Tensei: Strange Journey,2009,Atlus,Role-Playing
4484,Jeopardy! 2nd Edition,2000,Hasbro Interactive,Misc
4485,SD Gundam G Century,1997,Namco Bandai Games,Strategy
4486,Ratchet & Clank: Size Matters,2008,Sony Computer Entertainment,Platform
4487,Atelier Iris 3: Grand Phantasm ,2006,Tecmo Koei,Role-Playing
4488,Itadaki Street 2: Neon Sign wa Bara Iro ni,1994,Enix Corporation,Misc
4489,From TV Animation One Piece: Treasure Battle!,2002,Namco Bandai Games,Fighting
4490,Starhawk,2012,Sony Computer Entertainment,Action
4491,Dolphin,1983,Activision,Action
4492,Imagine: Fashion Designer World Tour,2009,Ubisoft,Simulation
4493,The Smurfs: Dance Party,2011,Ubisoft,Misc
4494,Disney Channel: All Star Party,2010,Disney Interactive Studios,Misc
4495,Ace Combat: Joint Assault,2010,Namco Bandai Games,Simulation
4496,Hamster Club 4: Shigessa Daidassou,2003,Jorudan,Simulation
4497,Medieval Moves: Deadmund's Quest,2011,Sony Computer Entertainment,Action
4498,Mega Man X8,2004,Capcom,Platform
4499,CSI: Deadly Intent,2009,Ubisoft,Adventure
4500,Ford Mustang: The Legend Lives,2005,Take-Two Interactive,Racing
4501,Ys: Memories of Celceta,2012,Nihon Falcom Corporation,Action
4502,Fast Food,1981,Unknown,Action
4503,Jikkyou Powerful Pro Yakyuu 8,2001,Konami Digital Entertainment,Sports
4504,Viz,1998,Acclaim Entertainment,Racing
4505,Top Gear Overdrive,1998,Kemco,Racing
4506,Xena: Warrior Princess - The Talisman of Fate,1999,Titus,Fighting
4507,Jeremy McGrath Supercross 2000,1999,Acclaim Entertainment,Racing
4508,The New Tetris,1999,Nintendo,Puzzle
4509,Ken Griffey Jr.'s Slugfest,1999,Nintendo,Sports
4510,Supercross 2000,1999,Electronic Arts,Racing
4511,War Gods,1997,Midway Games,Fighting
4512,Bladestorm: The Hundred Years' War,2007,Tecmo Koei,Action
4513,World of Tanks,2011,Wargaming.net,Shooter
4514,Jewel Quest Mysteries: Curse of the Emerald Tear,2010,Avanquest,Puzzle
4515,Duel Masters: Sempai Legends,2003,Atari,Misc
4516,Turning Point: Fall of Liberty,2008,Codemasters,Shooter
4517,Heroes of the Pacific,2005,Codemasters,Simulation
4518,Dead Rising: Chop Till You Drop,2009,Capcom,Action
4519,Fable: The Journey,2012,Microsoft Game Studios,Role-Playing
4520,Nicktoons: Battle for Volcano Island,NA,Unknown,Action
4521,Sonic Boom: Shattered Crystal,2014,Sega,Action
4522,Just Dance Wii 2,2012,Nintendo,Misc
4523,DX Game of Life,1996,Takara,Misc
4524,Pirates of the Caribbean,2003,Ubisoft,Role-Playing
4525,MLB Pennant Race,1996,Sony Computer Entertainment,Sports
4526,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,1991,Angel Studios,Role-Playing
4527,WWII Aces,2008,Destineer,Simulation
4528,Shrek Super Party,2002,TDK Mediactive,Misc
4529,"Sakura Wars 4: Koi Seyo,Otome",2002,Sega,Adventure
4530,"Sakura Wars: So Long, My Love",2005,Sega,Role-Playing
4531,Dynasty Tactics,2002,Tecmo Koei,Strategy
4532,The Urbz: Sims In the City ,2004,Electronic Arts,Simulation
4533,Feel the Magic XY/XX,2004,Sega,Puzzle
4534,Neopets Puzzle Adventure,2008,Capcom,Puzzle
4535,Snowboarding,2000,Midas Interactive Entertainment,Sports
4536,Purr Pals,2008,Deep Silver,Simulation
4537,Dragon Ball Heroes: Ultimate Mission,2013,Namco Bandai Games,Misc
4538,Surf's Up,2007,Ubisoft,Sports
4539,BlazBlue: Chrono Phantasma,2013,Arc System Works,Fighting
4540,Looney Tunes Racing,2000,Infogrames,Racing
4541,Final Fantasy X-2: International + Last Mission,2004,Square Enix,Role-Playing
4542,Namco Museum Vol.2,1996,Sony Computer Entertainment,Misc
4543,Rayman 3: Hoodlum Havoc,2003,Ubisoft,Platform
4544,Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,2008,Konami Digital Entertainment,Adventure
4545,Psi-Ops: The Mindgate Conspiracy,2004,Midway Games,Shooter
4546,I Spy: Spooky Mansion,2010,Storm City Games,Puzzle
4547,Tomba! 2: The Evil Swine Return,1999,Sony Computer Entertainment,Platform
4548,Wappy Dog,2011,Activision,Simulation
4549,Dragon Quest: Shounen Yangus to Fushigi no Dungeon,2006,Square Enix,Role-Playing
4550,BeatMania Append 4thMix: The beat goes on,1999,Konami Digital Entertainment,Simulation
4551,NASCAR 08,2007,Electronic Arts,Racing
4552,World of Warcraft: Legion,2016,Activision,Role-Playing
4553,Romance of the Three Kingdoms III: Dragon of Destiny,1992,Tecmo Koei,Strategy
4554,Power Pro Kun Pocket 11,2008,Konami Digital Entertainment,Sports
4555,El Shaddai: Ascension of the Metatron,2011,Ignition Entertainment,Action
